review,rate
"Gogek GPS tidak berfungsi! itu menunjukkan saya di lokasi yang salah. saya memesan, pengemudi tiba di tempat wong! dan gps menunjukkan saya di tempat yang salah! benar-benar buang waktu! dan bahan bakar pengemudi miskin !!",negative
Kode voucher tidak dapat digunakan karena server sibuk. Janji kosong! Tidak dapat menemukan cara untuk mengeluh.,negative
"Perbaiki aplikasi sialanmu. Izin gps sering disadap, saya tidak akan memerinci karena tim dev tidak akan membaca ini pula.",negative
Saya mendaftar 3 minggu yang lalu dan saya masih dalam daftar tunggu. Tidak mengerti mengapa perlu waktu lama sejak diluncurkan sepenuhnya,negative
"Harap perbaiki masalah Upgrade Gopay, milikku tidak akan berfungsi. Terima kasih.",positive
Terjebak di v3.8.1 tidak dapat memperbarui ke versi yang lebih baru. Kode Kesalahan: -504 Perangkat: Xiaomi Redmi Note 2 Android: Lollipop 5.0.2,negative
Aplikasi ini sangat bagus! Lebih banyak yang saya katakan adalah seseorang yang tidak mengerti cara mendaftar dengan email dan bagaimana menggunakan aplikasi ini tetapi APP MENGAGUMKAN,positive
Bagus! Perlu lebih banyak driver tho! Harga bagus semoga gojek tidak menjadi gila seperti ambil! Tapi mari kita lihat. Biasanya semuanya manis di awal lalu ... Tunggu dan lihat.,positive
"aplikasi yang bagus. Sangat membantu, terutama ketika Anda bepergian keluar stasiun dan tidak tahu tempat dengan sangat baik.",positive
Server sibuk sepanjang waktu ... Saya menginstal keduanya pada ponsel cerdas saya dan sepertinya tidak ada yang berfungsi!,negative
Pengemudi yang ditemukan untuk saya selalu meminta pembatalan karena mereka terlalu jauh dari titik pengambilan. Dan itu terus berulang beberapa kali. Tidak akan menggunakan aplikasi ini lagi.,negative
"terlalu banyak iklan, menjengkelkan dan berantakan, juga menjadi portal berita .... 🙄",negative
"Mengapa kami tidak bisa menulis pesanan secara manual lagi untuk GoFood? Beberapa restoran tidak memasukkan menu mereka sepenuhnya dan mengharuskan kami untuk menulis pesanan secara manual. Di masa lalu, ini bukan masalah, tapi sekarang kita tidak bisa melakukannya lagi.",negative
Aplikasi hebat untuk semuanya,positive
Notifikasi yang mengganggu. Tidak bisa mematikannya,negative
"Tolong buat sistem pelacakan yang lebih baik, saya sering mendapatkan pengemudi yang jauh dari lokasi penjemputan saya. Dan di hari hujan (perhatikan bahwa ketika harganya lebih tinggi) sangat sulit untuk melakukan pemesanan, saya bahkan tidak menggunakan voucher dan akan membayar dengan uang tunai tetapi tidak ada pengemudi yang menerima pesanan",negative
"Tidak mudah digunakan dan perlu membayar dengan kartu, tidak ada pembayaran tunai, terus mengirim kode pass tetapi perlu memasukkan nomor kartu kredit tidak menggunakan aplikasi ini kecuali perubahannya",negative
saya mengirim email melalui aplikasi tetapi tidak ada balasan sampai sekarang sejak minggu lalu. layanan pelanggan menyebalkan. menyukai aplikasi ini hingga kejadian ini terjadi.,negative
"Aplikasi yang sangat membantu, ini membantu saya untuk pergi ke mana saja dan sangat mudah digunakan, teruskan!",positive
"Aplikasi ini memungkinkan pengemudi untuk menyelesaikan perjalanan tanpa menjemput penumpang dan masih mendapatkan pembayaran, melaporkan mereka tidak berguna",negative
"secara keseluruhan aplikasi ini bagus, tetapi jarang ada yang salah sehingga saya tidak bisa berkomunikasi dengan driver saya.",positive
itu tidak dapat diperbarui !! setiap kali saya mencoba untuk memperbaruinya ia selalu mengatakan saya kesalahan 504 sementara aplikasi lain berfungsi dengan baik di perangkat saya. tolong perbaiki,negative
Menunggu layanan lain bahkan ketika layanan saat ini sudah baik.,positive
sangat keren saya suka bagaimana Anda bisa memberi saya voucher terima kasih telah membuat aplikasi yang luar biasa,positive
Tidak dapat menerima teks untuk mendaftar.,negative
"Sangat membantu, tidak hanya untuk transportasi on line tetapi juga untuk F&B dan banyak lagi",positive
Aplikasi yang diunduh dan terdaftar 3 hari yang lalu tetapi sampai sekarang masih tidak dapat mengakses halaman pemesanan mobil. Baru dihapus.,negative
"Mengapa sistem penentuan arah selalu memilih rute lalu lintas panjang dan tinggi, bukan rute pendek? Harap perbaiki ini, baik membuang-buang waktu dan uang",negative
Aplikasi terbaik dari Indonesia. Mungkin Anda dapat menambahkan fungsi untuk melakukan perjalanan yang dijadwalkan. Ini akan sangat membantu,positive
"Secara keseluruhan aplikasi dan layanan yang baik, respons yang cepat, perjalanan yang aman dan nyaman",positive
"Luar biasa! Sangat berguna. Salah satu aplikasi lokal ""must have"", jika Anda tinggal di Jakarta.",positive
"ada sesuatu yang salah dengan memesan 1 driver tetapi sebenarnya memesan dua kali dengan driver yang berbeda, seperti kesalahan bahwa saya benar-benar mendapatkan driver pertama tetapi gojek tidak memperhatikan saya, tolong perbaiki itu, sedih untuk pengemudi yang ditolak",positive
tidak ada gambar di sesi gofood. itu bukan koneksi saya dalam masalah. saya menjalankan semua aplikasi dengan data saya dan tidak ada yang salah terjadi.,negative
Mengapa aplikasi ini memberikan peta Indonesia saat saya di Singapura ?? Sudah mengunduh aplikasi ini beberapa kali tetapi selalu menunjukkan Indonesia.,negative
"Tidak dapat memesan kendaraan, selalu disebutkan bahwa itu tidak tersedia di area Anda meskipun saya berada di area tertutup🙄",negative
melelahkan memperbarui setiap dua minggu. tidak efisien untuk pengguna. terlalu banyak pembaruan!,negative
"Saya tidak dapat membeli voucher karena aplikasi ini terlalu tua, meskipun saya telah memperbarui ke versi terbaru.",negative
Setelah menunggu lebih dari 15 menit. Sopir baru saja membatalkan pemesanan saya. Aplikasi ini tidak memperingatkan pengguna. Mengecewakan🙄,negative
Terlalu banyak biaya admin. Saya tidak lagi menggunakan layanan gojek kecuali untuk melacak tingkat resto saya,negative
Kesenangan sejati menggunakan aplikasi ini. itu rinci dan membuat seperti nyaman. Aplikasi terbaik!,positive
Menyukainya lebih baik daripada Grab di hampir semua aspek. Pertahankan kerja bagus!,positive
Aplikasi bagus. Hanya membutuhkan lebih banyak akurasi dalam pengambilan dan pengantaran poin.,positive
Aplikasi Gojek terus berhenti. Tidak dapat menemukan lokasi saya yang benar di peta dan tidak ada opsi untuk memasukkan alamat saya juga.,negative
mengalami begitu banyak masalah dengan server yang mengatakan aplikasi sibuk. tapi di iPhone tidak ada masalah. hanya di Samsung,negative
"tidak ramah pengguna, sangat kurang. Promosi yang tidak menarik dan adil bisa lebih mahal daripada Grab.",negative
"itu terus meminta untuk mengaktifkan lokasi yang sudah AKTIF. Perbaiki ini secepatnya, tidak dapat menggunakan aplikasi.",negative
Tidak dapat menggunakan paylater sekarang.,negative
1. Driver sedang dalam perjalanan tetapi pax tidak sadar. Atau 2. Pax telah dibatalkan beberapa menit yang lalu tetapi driver belum diperbarui. Mungkinkah iblis yang sebenarnya bukanlah pengemudi atau pax?,negative
Tidak bisa masuk dengan email. Menyebalkan.,negative
Tidak dapat memutakhirkan gopay,negative
"Aplikasi ini sangat berguna dalam setiap kondisi, terutama ketika situasi yang mendesak 😊",positive
Ini adalah aplikasi transportasi online yang bagus. Terutama dalam pengiriman makanan. Saya sangat suka aplikasi ini,positive
pertama kali menggunakan gojek sangat membantu. Aplikasi berjalan dengan baik. Tidak ada masalah dengan kesalahan server seperti ambil. opsi layanan bervariasi. Gojek adalah aplikasi bagus.,positive
aplikasi bagus dan mudah digunakan dengan berbagai layanan,negative
"satu aplikasi dengan banyak fungsi dari transportasi, hiburan, dan pembayaran. Pertahankan promosi unik ini.",positive
"pengemudi membatalkan perjalanan sesuka mereka. itu terjadi dua kali bagi saya dan teman-teman lain juga memiliki pengalaman serupa. Menambahkan harga yang berbeda antara ambil dan gojek adalah 5-10%, jadi periksa kedua aplikasi.",negative
aplikasinya bagus dan sangat membantu bahkan kadang-kadang pengemudi tidak memuaskan dan memiliki sikap buruk. secara keseluruhan bagus saya menggunakan gojek setiap hari dan aplikasi yang sangat membantu ^^,positive
aplikasi yang sangat membantu untuk ibu baru dengan bayi kecil. itu seperti memiliki uluran tangan dalam satu klik,positive
"Pemesanan sangat efisien segera ada mobil tersedia. tarifnya jujur ​​dan terjangkau, saya akan merekomendasikan mengambil Gojek dibandingkan dengan operator lain",positive
Bekerjalah yang baik. Terkadang masalah kecil. Namun tetap bisa diandalkan untuk perjalanan sehari-hari.,positive
"beberapa kali pertama ia bekerja dengan sempurna dan kemudian ketika saya ingin memesan makanan, setiap kali saya memesan makanan dikatakan server sedang sibuk. pengembang pekerjaan yang hebat",negative
Aplikasi yang sangat membantu .. masih bisa membeli makanan untuk anak-anak kita sementara kita sibuk. Terima kasih gojek,positive
Tidak dapat menginstal aplikasi. kode kesalahan 910. Banyak cara tidak dapat menyelesaikan masalah instalasi,negative
Hemat & Penggunaan yang ramah,positive
Aplikasi sering macet dan tidak cukup informatif. Layanan pelanggan tidak responsif dan solusinya tidak disediakan.,negative
"Kembalikan harganya, sekarang terlalu mahal untuk melakukan promosi. ini sangat buruk",negative
Pesan dari pengemudi tidak muncul dan itu menjengkelkan,negative
Tidak pernah dapat menemukan driver saat ini. GoFood terbatas hingga 4 km yang membuatnya tidak berguna. Semoga keluar untuk mendapatkan makanan.,negative
Layanan hebat ... jauh lebih baik daripada taksi ..,positive
Sangat nyaman dan bermanfaat untuk penggunaan sehari-hari. Tidak dapat membayangkan menjalani kehidupan perkotaan tanpa bantuan aplikasi nya.,positive
"Itu aps bagus ketika Anda membutuhkan lebih banyak tangan untuk membeli sesuatu saat Anda bekerja di hal lain, itu sangat efisien bagi saya",positive
sistem gagal mendaftarkan pembayaran kartu kredit meskipun ada upaya dan beberapa kartu digunakan.,negative
Silakan tambahkan transfer ke bank,negative
Tidak dapat menggunakan layanan. Terjebak di layar pemuatan prioritas?,negative
"Aplikasi ini diluncurkan secara sembarangan di Singapura. Sudah mencoba mengunduh beberapa kali tetapi selalu pesan mengatakan belum tersedia di Singspore ,?",negative
Go Food tidak berfungsi lagi .. tidak dapat memproses .. menunggu 30 detik dan masih Tidak berfungsi .. itu terjadi sebelum dan sesudah diperbarui .. buang-buang ..,negative
"Setelah 1 bulan, akun saya masih tidak diterima meskipun ada dalam daftar prioritas. Mohon saran atau setidaknya balas email ... kirim surel juga tidak pernah lihat",negative
tidak dapat menautkan ke PayLah. tim Anda perlu menyelesaikan ini,negative
Tidak dapat menambahkan detail pembayaran kartu. Terus memberi tahu saya bahwa panjang CVV salah ketika jelas benar,negative
"Perbaiki peta Anda! Gojek tidak dapat menemukan rute terpendek, menyarankan rute yang harganya 3x dari harga normal.",negative
"sejak tahun lalu tidak dapat menginstal pembaruan aplikasi ini di redmi note saya 3. kesalahan pertama 504, kemudian pada kesalahan 2019 901: '(",negative
Kenapa Anda tidak bisa masuk dengan email? Saya baru-baru ini mengubah nomor saya dan sekarang ada cara untuk login dengan email?,negative
Sangat heplful dan cepat. Saya sangat jarang mendapat masalah dalam menggunakan aplikasi ini.,positive
Saya mencoba memasukkan 6 digit terakhir dari Kartu DBS tetapi dikatakan tidak valid dan saya tidak dapat melanjutkan untuk menggunakan aplikasi tanpa memasukkan kode prioritas,negative
"Hogs baterai saya, konsumsi GPS tinggi walaupun GPS tidak aktif. Makan baterai saya bahkan ketika saya mematikan aplikasi dan offline",negative
Aplikasi mengatakan bahwa makanan / sopir saya sudah selesai (sudah dikirim) ketika saya bahkan tidak tahu di mana makanan saya. Harap perbaiki bug ini. Adik saya memiliki masalah yang sama di hari lain di mana pesanan tiba-tiba selesai. Kecewa,negative
"menyediakan banyak aplikasi layanan yang baik, mudah digunakan juga",positive
"Sering menugaskan pengemudi menit terakhir, menyebabkan keterlambatan besar pada penumpang, kehilangan menit terakhir keluar dll. Yang terburuk, perkiraan waktu dihitung dalam garis lurus.",negative
akan baik untuk menggunakan uang tunai sebagai pembayaran dan jika semua daerah di Singapura dapat melakukan perjalanan ..,positive
begitu lengkap dan bermanfaat. mudah digunakan dan ramah pengguna,positive
Aplikasi ini banyak membantu saya.,positive
"saya tidak bisa menggunakan aplikasi ini. saya sudah mengaktifkan lokasi, tetapi aplikasi ini tidak berfungsi, selalu menunjukkan pemberitahuan bahwa saya harus mengaktifkan lokasi, tetapi sebenarnya lokasi masih menyala 😭",negative
Aplikasi ini sangat membantu dalam kegiatan sehari-hari dan membuat segalanya lebih mudah ..,positive
"Saya mengisi ulang gopay saya dan transaksi berhasil, tetapi ketika saya memeriksa gopay saya masih 0. Anda perlu memperbaikinya ASAP, karena saya benar-benar membutuhkan gopay itu",negative
"Anda dapat hidup dengan semua, dengan harga yang wajar",positive
"Mudahkan hidup sekali, terima kasih gojek!",positive
"Poin tidak berguna, dan voucher tidak bisa digunakan",negative
Saya hanya memiliki kenangan buruk dengan layanan ini.,negative
Terima kasih gojek adalah yang terbaik. Buat saya bepergian tanpa khawatir.,positive
Banyak membantu. Inovatif.,positive
Percobaan pertama. Butuh hampir setengah jam untuk mendapatkan mobil. Kemudian menunggu sekitar 15 menit sebelum pengemudi dibatalkan. Tarifnya murah tapi tidak sepadan. Buang-buang waktu. Perlu banyak perbaikan sebelum Gojek bisa mengalahkan Grab. Benar-benar kecewa.,negative
"Aplikasi yang bagus., Mudah digunakan, terutama untuk Transports dan Foody.",positive
Sopir aplikasi 😡 bodoh mengambil perjalanan saya kemudian berkeliling daerah saya beberapa kali tanpa menjemput saya. saya membatalkan dan tarif saya berikutnya lebih tinggi dari yang terakhir. ambil aplikasi jauh lebih baik.,negative
"selain kesalahan sesekali saat hujan, saya suka penemuan hebat ini",positive
Aplikasi hebat. Layanan dan respons yang cepat.,positive
aplikasi taksi yang bagus untuk Singapura. saya menemukannya relatif lebih murah daripada aplikasi taksi lainnya. Infact untuk 4 orang grup jauh lebih murah daripada MRT. lakukan itu.,positive
"harga sekarang mahal, saya lebih baik naik angkutan umum daripada menggunakan aplikasi",negative
Ini sangat membantu setidaknya untuk diriku sendiri .. Aku bisa memesan gojek dan gofood dengan nyaman. 2 fitur ini paling banyak digunakan. Terima kasih telah membuat hidup lebih mudah dan lebih baik ..,positive
"Saya tidak dapat mengunduh atau memperbarui aplikasi, berkali-kali mencoba tetapi sepertinya tidak berfungsi, telepon saya Xiaomi redmi note 3.",negative
Buang-buang waktu dan pasti tidak akan menggunakan aplikasi ini kecuali saya berkeliling. Menarik 200 ribu dari saldo kas saya dan hingga saat ini uang itu belum ada di rekening bank saya. Total bs.,negative
"tak berguna. saya sudah mengaktifkan lokasi saya dan masih aplikasi meminta saya untuk mengaktifkan lokasi saya, lagi dan lagi. kondisi ini berlaku untuk gofood dan gojek",negative
"tidak dapat menginstal, kesalahan 910 sepanjang waktu, tidak ada solusi yang berfungsi diperbaiki dengan mengganti telepon",negative
Antarmuka yang buruk untuk lokasi .. Tunggu kadang-kadang bahkan setelah kendaraan bergerak.,negative
"Karena aplikasi diperbarui, saya tidak dapat menggunakan voucher saya. Tidak ada opsi voucher di halaman pemesanan ..",negative
"perbarui gk maksimal, server tidak merespons",negative
Sebagian besar harga waktu tidak sama dengan faktur. Sangat kecewa.,negative
"Semua ada jalan, sangat sederhana sangat mudah",positive
Gojek adalah aplikasi yang sangat bagus. Manis. Mudah digunakan. Tetapi harganya tidak kompetitif dibandingkan produk sejenis lainnya.,negative
Itu terlalu mahal dibandingkan dengan yang lain. Tingkatkan Go Pay saya selalu gagal. #NotGoodApp,negative
