review,rate
Mantab..usulan tamabahan..kalau bisa ada cameranya..biar driver bisa ngasih tau info kalau restoran tutup..dan ketika jemput penumpang bisa ngasih tau lokasi di mana konsumen berada terima kasih🙏🙏🙏,5
"Aduh ini kenapa mau masukin voucher gofood ko ga ada kolom untuk pake voucher nya,,, biasa nya ada di bagian atas warna merah,, tp ini ko ga ada,,, jd ga bisa pake vouchernya deh😭😭😭",4
Mau upgrade gak bisa bisa. Tolong dong benerin!!!!! Sebel deh aneh balik mulu keluar mulu gak jelas... Berpuluh-puluh kali. Benerin donggg nanti saya ganti bintang 5,1
"saya pake gocar dengan harga di aplikasi rp 16 ribu,,tapi kenapa yang terpotong di saldo gopay saya sebanyak rp 22 ribu..tolong di perbaiki sistem nya...ngerasa kena tipu klo gini",3
Mantaplah walaupun jauh dari kota besar ada Go-Jek bisa membantu dalam segala hal..,5
"Server lagi sibuk dri tdi malam, jadi ga bsa pesen Go food, saya kasih bintang 1 dlu",1
Gi aplikasi anak bangsa tapi drivernya cma di suruh kerja ikhlas.. Tarif naik cma 800 bonus di ilangin 140 ribu.. Kacau,1
"Benar"" mengecewakan,kenapa voucher yang sudah saya beli tidak dapat diapakai padahal voucher itu masih ada dan masa kadaluarsa nya masih lama? Disini saya merasa sangat dirugikan.",1
"Sangat kecewa, ud beli voucher nya tp blm habis masa berlaku ny ud gk bs dipakai lg, pdhl msh byk yg blm trpkai, sma aj dgn pembodohan ini, dkasi voucher banyak, tp gk bs dipakai smua pdhl blm hbs masa brlaku Kecewa",1
Suami saya driver gojek. Gojek kerja sama sama bank cimb niaga. Sangat merugikan banget banyak kendalanya kalo ambil duit. Kasian suami saya kerja dari pagi sampe malem malah ada kesulita kaya gtu. Gak skali 2 kali gedeg gue sama Cimb niaga tolong dong kalo bisa rubah ke kerja samanya sama bank lain,1
"Saya kasih 3,seharusnya kualitas ditingkatkan lagi,masa dikota besar aja yang Bagus , Untuk daerah banjarmasin tolong ditingkatkan.. Terimakasih gojek karena Hari ini tidak dapat membantu Saya.",3
"Aplikasi gojek saat ini parah..setiap saya pesen selalu datang driver yg jauh.kerja saya jadi terlambat..padahal di sekitaran rumah banyak driver..datang lebih cepat , buktinya terlambat",1
Ya saya sangat senang menggunakan jasa Gojeck tsb.hendaknya para pengemudi hendaknya lebih berhati hati kepentingan keselamatan penumpang utamakan terima kasih sucses selalu...dan jaya.,4
sdh upgrade dan instal uninstal berulang gbs bs.... sblmnya ganti no hp.... logout dan login lg gbs waktu masukan no baru gda kode msk lwt sms dan tlp.... masukan no lama jg muncul keterangan salah.... mohon dibantu agar ttp bs digunakan akun gojek saya,2
"saya ksh 5 bintang..tp sayang..hari ini gojeg sangat mngecewakan..saya pesan ga ada yg kontek..sampai kesel..smpai"" hari ini saya terlambat krja..hilang sudah insentif dn krajinan krja saya..",5
"Selama saya pake aplikasi gojek ga pernah ada masalah,, selalu tepat n cepat. Dan beruntung selalu mendapat driver yg ramah, fast respon n ga ugal2an.. Semoga makin sukses n ditingkatkan lagi mutu pelayanannya ✌👍🙏",5
"Kemarin saya menggunakan aplikasi paylater gojek, tapi sekarang di aplikasi sudah tidak bisa di pergunakan layanannya. Padahal tidak ada keterlambatan dalam pembayarannya sangat di sayangkan!",1
Makin lama bukan nya makin bagus malah makin hancur.komunikasi sama driver kurang lancar hanya bisa chat aja sekarang.makin gak jelas nih aplikasi.gimana semuanya gak beralih ke aplikasi yg lain.,1
"Finding driver untu gofood terlalu lama,bkn hny itu stlh dpt driver, tp jarakny sngt jauh dr rstoran sehingga cancel, perubahan delivery cost ny jauh.",1
"Jelas, tetap dan hanya GOJEK yang memberi kemudahan untuk segala aspek yang dibutuhkan dalam kehidupan sehari-hari. Good luck and good job for Gojek. Terimakasih pake banyak 🤗😍👍✔",5
"sistemnya kurang bagus,sering eror, terutama masalah pembayaran gopay",1
Pelayanan dri gojek sendiri sudah sangat bagus tinggal bagaimana dri tim gojeknya bisa pilih warung atau tempat makan yg berkwalitas sy pesan nasi goreng seafood sdh nasinya sedikit udangnya cuma 3 potong mana harganya mahal rasanya ga enak,3
Saya pesen gocar sangat sulit mendapat kan driver padahal saya sangat membutuh kan.1 aja nga ada yg masuk ke saya terpaksa saya menggunakan aplikasi grab.alhamdulillah saya mendapkan kan driver grab.aplikasi gojek sanggat bobrok mendingan d tutup aja aplikasi gojek.,1
"Saya ga ngerti ko bisa ada pesanan gofood atas nama dan nomor hp saya yg sudah terblokir padahal saya tidak pesan apapun, bahkan masuk account gojek saja tidak.. lantas siapa pesan gofood atas nama dan no hp sya yg sudah terblokir itu?",3
"Tolong dong , lebih peduli sama driver , sudah banyak awal tahun ini driver driver di bikin anyep , sepi orderan , semoga gojek ke depannya lebih baik lagi.",1
Tolong dihapus paylater saya karena saya sudah membayar pada gojek. Dan gojek hanya diam saja padahal saya sebelumnya memesan paylater. Tolong untuk menghapus tagihan saya karena saya telah membayar cash pada gojek terimakasih.,3
"PEMBAHARUAN SEKARANG. NOMOR DRIVER TIDAK MUNCUL, MELAINKAN NOMOR DARI APLIKASI GOJEKNYA YANG TERTERA, PENGIRIMAN BARANG TIDAK SAMPAI KE TITIK PENGANTARAN. DAN SAYA TIDAK BISA MENGHUBUNGI KEMBALI DRIVER TERSEBUT. TOLONG DI REPORT.",1
"Mohon untuk yg punya aplikasi pikirkan ,tempat"" mangkal yg sesuai buat Abang"" ojolnya masa parkir seenak jidat mna banyak bikin macet , jgn mau untung nya aja lu ruginya masyarakat sama pemerintah yg nanggung",1
"Sebelum di upgrade tidak suka keluar (berhenti),, kenapa setelah di upgrade jadi sering keluar (berhenti)...repot nya kalo sudah dpt driver, bgmn bisa tau plat mobil, nama, no tlp...masuk aplikasi terus keluar sendiri lagi, masuk lagi..terus aja bgtu...kaga kelar2... mohon di tindak lanjuti gojek",2
"Ongkir go food makin lama makin mahal. Yang tadi nya suka order go food tiap hari, mulai jarang karna voucher promo go food udh ga ada, eh sekarang malah ongkir ny mahal bgt dan pake biaya pemesanan, makin males pesen go food. Mending grab food kalo soal order makanan",1
Hari ini hari terakhir penukaran point. Tp pilihan voucher dikit bgt. Gak seperti dulu ada banjir voucher buat penukaran poin. Tambahan dong vouchernya. Sayang point nya ini bakalan hangus krn pilihan nya hanya 4. Atau perpanjang masa berlaku point. Pls gojek dipertimbangkan yaaaa,4
"Tolong dong bantu yang di bawah umur belum punya KTP terus upgradenya harus pakai apa, tolong dong kalau pakai KIA bisa please, Aplikasi yang gak bisa log in kalau log in selalu buram alasannya tolong benerin sistem nya percuma selfi alasannya buram terus",1
Karena udah punya nama besar sampai lupa sama yg membantu berjuang bersama.... sistem mitra.... berarti kami juga bebas memutuskan sepihak...... BIAR AJA ANCUR SEMUA..... DARI PADA CUMA DRIVER NYA YG TERSIKSA,1
Harga makanan tidak sesuai dengan aplikasi. Di aplikasi sop buntut harga 30.000eh di tempat makanannya jadi naik 47000 sangat mengecewakan dan tidak menyenangkan.,1
"Tolong dong nama pengguna akun jika top up lewat mbangking jangan pakai nama verifikasi KTP, pakai nama pengguna aja soalnya saya terlanjur verifikasi pakai KTP kakak saya yg cewe padahal saya cowo, terimakasih sebelumnya",5
"Dulu promo-promo goride sangat membantu. Karena pulang dan pergi kerja selalu naik goride. Tapi udah 2bulan ini kog gak ada promo goride lagi yaa??? Tolong dong,diadakan lagi goridenya.",2
Hati2 klo pesan barang pakai gojek. Klo kurang dia mnta tp klo lebih dia diam saja. Klo lebih kita lupa mnta bon dia tidak ksih bon pengalaman sy tgl7/1 2020. KURANG jujur. Sudah nyatut dapet tip pula,1
Aneh aplikasi nya skrg.. Di titik sesuai rute maps alamat malah gamau dy.. Coba di perbaiki lgi dong min aplikasi nya yg kayak kemaren aja bisaaa gakkkk sihhh.. Nyebelinnn ihh,1
Mengapa harga tarif mahal? Kok beda harga gojek versi hp saya dan hp keluargaku.,1
Bagus sekali driver nya sangat baik dan ramah membenarkan disaat saya keliru dalan rute tujuan yang akan saya tujui,4
"Sangat membantu tapi sayang kadang"" driver nya yg saya dapat gak ramah dan arogan",5
"Maaf sebelumnya untuk hari ini pada tanggal 28 Desember 2019 kan saya top up game free fire di dlaam game yg seharga 16k dan saldo nya lebih dari itu kata nya ada cashback 100% tapi gk bisa cashback, padahal sebelum nya itu bisa cashback 100%_-",3
"ok, pertahankan keamanan supaya aplikasi gojek tidak di salah gunakan oleh orang yg tidak bertanggung jawab, kasian yg orang benar2 petugas gojek jd tercemar namanya.",5
"Oiii Pengembang aplikasi ini. hapus fitur cancel pesanan dongg,, kasian kan para Ojol. Udah beli pesenan sampe berjuta- juta ehhh dicancel, karena fitur cancel semakin maraknya Prank ojol, dan para ojol yang terima diPrank otaknya mana, ambil dong kesempatan?",1
Woyyy napa akun gojek upsss ada yg salah trs? Coba login d hp lain bisa. Lu mabok apa gimana ? Masa di hp gw sendiri error. Voucher langganan gw masih banyak cuk!!!!!,1
Halo gojek. Tolong dong pembahasaan nya di rapih kan. Kl emang id sy td bisa di pakai untuk upgrade. Itu kn id ktp. KTP indonesia. Emg id yg bener gmn?? Itu ktp gue d akui loh sm negara dan pemda,5
"Positif,dan selalu jadi mitra baik bagi pelanggan,sangat memuaskan",5
Saya sangat puas dengan aplikasi ini dia rela menerjang dinginnya malam panasnya matahari siang yang belum update/download rugi deh. Aku punya pengalaman waktu itu aku mesen go food nah waktu itu hp driver ny mati dia berusaha mencarinya dan akhirnya ketemu saluttt saya,5
"Senang bermitra dengan Gojek. Orang-orngnha ramah-ramah dan jujur. Terlebih lagi pernah ngundang Mba Dayu dara (Vice of President Gojek) sebagai pemateri di Event kami, beliau orangnya Humble dan murah senyum. Terima Kasih Gojek",5
go pulsa saya sering terblokir... sudah laporan hanya sekali bisa transaksi lepas itu terblokir lagi... dengan alasan pemakaian tidak wajar...? apa yang terjadi sebenarnya?,1
"Gimana sih sistem gojek,,, kasian drivernya nongkrong sambil tiduran di dalam mall cari orderan karena gak boleh pake fake GPS/tuyul,,, sistem gojek parah,,, enak kan grab,,, tolong kasihanilah Mitra drivernya,,,",1
"Mau uprgade aja susah bgtt foto id burem lah sim gk bisa lah ,,yg kerjaannya upragde aplikasi digojek nya ganti ama yg bagusan .troble gojek disitu nya doank selebihnya bagus.",1
"Tolong perbaiki sistemnya, kasihan driver yang benar benar menggantungkan pekerjaannya pada gojek..",1
"Ini saya kenapa udah coba update aplikasi tapi gak nongol2 juga ya token poin saya, saya udah cek terus tapi gak ada keluar token point yang bisa di guankan, padahal saya melakukan perjalanan pakai grabike setiap hari dan kadang mobil. Tolong infonya itu kenapa",1
"Aplikasi sangat membantu, tetapi ketika hari hujan di pesan gofood, driver go jek nya banyak alasan, ada yg posisi lagi jauh, ada bilang hari hujan gak ada mantel...sering kita batalin pesanan malah akun kita di bekukan... Tolong dong admin",3
Kenapa yah stiap order slalu dapat driver jauh.. Padahal liat d apk driver yg deket banyak.. Kasian drivernya kejauhan jemput y.. Klo sy order grab cepet dapet driver yg deket jd untuk saat ini saya pilih grab dulu... Smoga kedepan y gojek lebih baik,2
"kalo gak niat bikin event kaga usah kaya gini, katanya VOC berlaku 7 hari baru 3 jam udh ngilang",1
Membuat perjalanan menjadi lebih menyenangkan dan mudah sehingga hidup menjadi lebih indah.,5
Tolong di tindak driver go cat atas nama rudy hartono toyota calya BK 1151 AAB dia membatalkan yg saya pesan dan bicara yg tidak sopan kepada saya... serta sms kesaya yg buat sya sakit hati tolong di tindak tegas,5
"Voucher referal masih 7 hari kok ilang, ga niat ngasih referal? Belum di pake udah ngilang",1
"Voucher gofood nya skrg masa cuma berlaku di gofood festival doang , padahal saya sering bgt pesan gofood, skrg percuma kalo voucher bnyak tp pilihan nya yg ada di gofood festival doang , ga banyak pilihan dan jauh2 jarak nya pula",3
Gak fair. Saya kecewa vocher hil ang tiba tiba tanpa pemberitahuan.,1
"saat penarikan ke akun bank, saldo di gopay sudah kekurang tetapi kenapa ada delay ? saldo belum masuk ke akun bank? tolong verifikasi nya di perbaiki kembali agar tidak delay seperti ini pak mentri. sungguh membingungkan user.",2
"banyak yang terlalu fokus ngikutin jalan lewat maps,nggak berusaha bicara sama orang2 di sekitar gang tersebut",2
Pengalaman buruk yang saya terima menggunakan aplikasi gojek untuk fasilitas gopay nya baru pertama kali pakai udah merugikan saya. Kapok saya. Ogah saya pakai ini fasilitas ini lagi.,1
"untuk go food , seharusnya rating pertama muncul itu resto. bukan driver. karena sering ulasan untuk resto yang buruk menyasar ke ulasan driver. dan menyebabkan driver sampai tersuspen. padahal yang salah restonya, kok driver yang kena. driver slalu jadi korban",3
GO-JEK sangat bagus... Selama sy menggunakan gojek tidak pernah mengecewakan... Hanya saja driver gocar sering dapet yg pendiam... Jd selama perjalanan diem seribu bahasa... Seolah kurang ramah..,5
"Saran aja nih, kalau pesen gofood kadang titik sudah di tepatin, tp masih sering meleset Tolong dong untuk yg di mapsnya bisa di geser atau yg di tulisan titik pengirimannya bisa dirubah biar mudah kalau salah titik pengirimannya",3
"Mulai sekarang saya mau beralih ke Grab aja. Dikarnakan Gojek sudah mulai gak oke. Masak pesan goofood yang biasanya bisa diantar sekarang jadi gak bisa dikarnakan alasan terlalu jauh. Kalau gini, untuk apa gunanya aplikasi ini!",2
"Sangat terbantu sekali dengan adanya gojek, apapun selalu bisa dengan Gojek, Saran aja sih mungkin bisa di koordinasi dengan google terkait masalah maps yg sudah di jangkau di kawasan pelosok-pelosok, agar driver tidak sulit mencari alamatnya",5
Untuk paylater nya informasi tagihan sama notifnya ga sinkron. Untuk pembayarannya juga cuma bisa pakai gopay doang gabisa via ATM atau m-banking. Mau complain via apk juga bisanya melalui email. Semoga kedepannya lebih baik lagi!,2
"Oke saya sama sekali belom pake apk ini, pas mau daftar email. Emailnya udah dipake. Jelas-jelas belom bikin.. !tolong segera perbaiki. Hal tersebut. Terimakasih.... bintang 2 dulu.",2
"Sejak ditinggal nadiem jadi mentri, PT GI amburadul, entah nasib driver maupun customer ya semuanya amburadul. Tolong dengan sangat aplikasi karya anak bangsa kembali berkibar dan berkembang. Jangan mau kalah dengan aplikasi sebelah",5
"Ini pengalaman pertama saya menggunakan aplikasi gojek. Sangat memberi kesan, drivernya sangat baik dan resto tempat saya pesan makanan juga enak dan bersih. Pokoknya semua sampai ditangan saya dalam keadaan baik.",5
Saya mengisi saldo gopay melalui atm .. 5 menit kemudian setelah meng top up..saldo gopay di aplikasi gojek saya masih tetap 0 tidak berubah sesuai yang saya top up.. mengecewakan... mending pakai aplikasi sebelah aja deh.. -_-,1
"Anyeb orderan bos sehari cuma 2 paling banyak 4, mikir emang mereka ngk pnya anak istri. Saudara dan teman saya sampai jualin tv dan kulkas buat biaya hidup mereka. MIKIR PAKE OTAK JANGAN PAKE SISTEM.",1
Karya anak bangsa tapi kalah saingan sama grab yg jelas2 aplikasi dr tentanga sebelah yg selalu memperhatikan driver dan konsumen nya selalu ada promo besar2an setiap bulan nya sangat terbalik dgn gojek vocer sudah jarang driver tambah sengsara dibuatnya,1
"Saya menggunakan aplikasi gojek ini cukup senang karena drivernya jemputnya tidak telat meskipun kadang telat sedikit,sayangnya saat saya naik ojek mesti kok kebut2an di jalan dan saya diberi tempat hanya sedikit dan itu tidak nyaman mohon di tingkatkan lagi 😢😢",4
"Sempat bbrp kali dpt driver jutek, kesan nya kurang ramah, dpt motor yg cocok nya buat anak muda spt motor buat balapan😁, tinggi, agak sulit uat dinaiki oleh orang tua spt sy dan waktu penjemputan yg ckp lama.",4
"Dapet drivernya jauh2 trossss, udh g bisa diandelin lagi, akhirnya pindah ke sebelah.",1
Sangat membantu ada nya gojek kemanapun kita pergi pergian .. dan disaat butuh makan tinggal klick .. mantap 😍 good exellen,5
Transportasi yang sangat membantu saya bgt pergi kemana mana dan pesen makanan di mana saja lewat gofood,5
Saya merasa kecewa dengan aplikasi ini masa ga ngutang ko jdi punya utang tau kaya gini saya males aplikasi ini,1
"sangat membantu, terus tingkatkan vitur dan layanan, terima kasih",5
"Mantab, cepat dan mudah digunakan. Banyakin promonya ya tiap minggu",5
"Aku udah update gojek versi terbaru 3.45 tapi tertulis di sana, aplikasi ini tidak optimal dengan perangkat anda. Apa itu sebabnya saya tidak bisa transfer gopay ke bank ?? Mohon bantuannya",4
"Saya mengaktifkan gofood plus, tpi saat saya memesan gofood tidak terpotong diskon apa"" . Tolong pihak gojek perbaiki ini, karena uang saya sdh terpotong untuk mengaktifkan gofood plus tpi saya tidak mendapat diskon. Saya merasa dirugikan",1
"Kenapa saat hujan susah dapat driver? Kenapa driver gak menyediakan alat-alat untuk musim hujan? Agak kecewa sih, kadang hujan udah berhenti pun sudah banget dapet driver!!",2
"Gua turunin rattingnya aplikasi kok gak beres order sering dapet yang jauh"" padahal yang Deket banyak. Bisa telat kalo nunggu driver jemput dari jauh. Segera benerin atau perlahan customer pindah ke grab",1
