,comment,author,publishedAt,likeCount
6600,Yesus datang membawa damai,@sumia4230,2024-11-19T11:46:46Z,2
6601,"Dan tidak mengajarkan perang ,membunuh ,membenci tetapi ""Mengasihi """,@abiakana6637,2024-11-19T12:43:53Z,0
6602,Faktanya Nabi Muhammad Saw adalah manusia terbaik di dunia,@zakizain6104,2024-11-19T11:46:30Z,1
6603,"Betul, mengalahkan Yakuza dan "" kakek Sugiono"".",@Thecultdestroyer6789,2024-11-19T11:52:03Z,0
6604,​@@Thecultdestroyer6789kalau ga ada Mamat yg kau benci ibumu udah jadi budak ku ❤,@quzuqbotak,2024-11-19T11:54:56Z,0
6605,"Menurut siapa????? Kalo gak no.1 maka muslims sedunia akan ngamuk ngajak perang.😅 Jadi kita kasih aja predikat itu u Nabi kalian, spy kalian bahagia. Kalo bpk elo kawin sama bocil 6 th, mnrt elo bpk elo bermoral??? Kata bpk elo disuruh Tuhan. Itu Tuhan bpk kamu bermoral??? Kamu jawab sendiri aja, terbaik dr Hongkong 😅",@ivonhiero1676,2024-11-19T11:58:59Z,0
6606,"@@quzuqbotak 
Bangsa budak belagak jadi juragan ! 🤣🤣🤣 Ku pecat kau baru tahu rasa. Pengin jadi pemulung?",@Thecultdestroyer6789,2024-11-19T12:09:08Z,0
6607,"@quzuqbotak  
https://www.youtube.com/live/RXAvIcaWXVo?si=L3s5Rk67NkARCiTC",@Thecultdestroyer6789,2024-11-19T12:13:22Z,0
6608,"SESEKALI WAWANCARA ORANG2 YAHUDI, ISLAM ATAU KRISTEN AGAMA PERANG..JANGAN TANYA ORANG SEKULER BERLEBIHAN DALAM BERLOGIKA",@kadoultah6979,2024-11-19T11:46:26Z,0
6609,firman allah bisa kadaluarsa ??,@ardisugianto,2024-11-19T11:46:13Z,0
6610,"Maaf Bang Ade yang saya kagumi, perlu saya luruskan, Nabi Isa dg Yesus tidak sama, mis tempat dan tahun lahirnya beda, ibunya beda, sdra Ibu nya Nabi Isa, Harum,   nama Bapaknya beda dll, trims",@zenzen1034,2024-11-19T11:46:03Z,0
6611,jawaban yang dibuat-buat dan dipaksakan tetep gak masuk nurani dan akal cerdas,@AfterEffectsLife,2024-11-19T11:45:43Z,2
6612,Yesus Tuhan yg menyelamatkan,@sumia4230,2024-11-19T11:45:32Z,36
6613,1 batang 2 telor yesus tritunggal...sama hansip romawi aja Mati terkutuk,@indrasaputra9497,2024-11-19T12:28:25Z,0
6614,"Yesus Kristus,Raja Damai,fixed.",@sugengjeff1470,2024-11-19T12:50:08Z,2
6615,"@sugengjeff1470  yg jajah nkri ini kresten belanda,tuhan nya yesus terkutuk gak malu lo numpang di hasil Islam berpwrang lawan yg perkosa Nenek lo,mk nya lo kresteng",@indrasaputra9497,2024-11-19T12:58:39Z,0
6616,Pendetanya kaya kaya,@HermainyMar380,2024-11-19T14:34:42Z,0
6617,"@@sugengjeff1470 samai TAIK... berapa lama kresten menjajah NKRI gak malu lo turunan penjajah,pasti nenek lo dulu kerja sm belanda jadi pesundal di gereja,mk nya lo jd oten.... Sadar duri lo",@indrasaputra9497,2024-11-19T14:40:12Z,0
6618,"Anda berdua jujur, tapi kelewat nekad. Tapi Indonesia butuh orang"" sprti anda.",@yustinusintarto4173,2024-11-19T11:45:28Z,1185
6619,NANTI PEMABOK PEMABOOK AGAMA MUNCUUL😂😂,@andrestd3966,2024-11-19T12:47:10Z,26
6620,"KL diluar agama Islam dianggap agama kasih sayang kenapa negara2 adidaya senantiasa nyerang negara2 Islam. Kebanyakan mayoritas rakyatnya beragama non Islam. Contoh. AS  menyerang Irak, Afganistan dll.  Belum lagi perang2 lainnya.",@mistamistho6551,2024-11-19T13:03:55Z,55
6621,"KL diluar agama Islam dianggap agama kasih sayang kenapa negara2 adidaya senantiasa nyerang negara2 Islam. Kebanyakan mayoritas rakyatnya beragama non Islam. Contoh. AS  menyerang Irak, Afganistan dll.  Belum lagi perang2 lainnya.",@mistamistho6551,2024-11-19T13:04:23Z,21
6622,"​@@mistamistho6551
Masih cetek blom sampe kesitu pikirannya bro...ade armando bisa apa, klo bener kgk bakalan digebukin... bela2 gibran kgak nyangkut ..ya akhirnya bikin ginian...",@BIbirteBELss,2024-11-19T13:28:22Z,14
6623,Ayooo murtad,@idaps3518,2024-11-19T13:38:00Z,75
6624,Sangar kontennya,@indradalopez,2024-11-19T11:45:15Z,5
6625,"Apakah mungkin Tuhan yg maha kasih menyuruh memenggal atau membunuh orang yg di anggap kafir,yg notabene nya mau muslim atau kafir mereka semua ciptaanNYA... sangat lah mudah bagi tuhan kalo pengen semua yang ada d dunia satu agama...tapi kenyataannya tidak, berarti tuhan memang menghendaki keberagaman...",@messinaldo2422,2024-11-19T11:44:47Z,5
6626,Serasa goblog judulnya,@erryagrimansyah3827,2024-11-19T11:44:26Z,0
6627,Smp skrg pun negara2 islam berperang.,@yohannamarisisimanungkalit2828,2024-11-19T11:44:17Z,194
6628,"Russia,ukraina,islam peak lo pir,baru2 belanda,prancis haha yahudi,islam mmg agama perang kl di jajah,mk nya nkri merdeka dr kresten pemakan anjing Babi malu lo ten bukan krn yesus terkutuk tp berkat rahmat ALLAH baca UUD 1945 nyet",@indrasaputra9497,2024-11-19T12:34:13Z,0
6629,Yg adu domba negara yg mayoritas Kristen🤭,@nafaardian3594,2024-11-19T13:18:26Z,2
6630,normatif katanya😁,@BonBon-gm5jx,2024-11-19T15:19:20Z,4
6631,"@BonBon-gm5jx  Hitler kresten,papua kresten,rusia,ukraina kl ISLAM krn yahudi Bangsat gak tau terima kasih di tolong ISLAM menjajah",@indrasaputra9497,2024-11-19T15:26:17Z,0
6632,"Makanya Indonesia berazaskan Pancasila, bukan Negara Agama, karena agama banyak ,sedangkan TUHAN esa , yang dikaruniai pasti paham . 👏🔥💟",@HarunSans-k6x,2024-11-19T15:34:30Z,9
6633,Negara yg suka menjajah siapa ya. Itu mayoritas agama apa ya ?,@Hidayat22233,2024-11-19T11:43:57Z,0
6634,Relefan krn sampai hari ini  masih ada kafir didunia ini ttp hari ini bertentangan dengan aturan2 negara,@logikabro434,2024-11-19T11:43:20Z,1
6635,"Klau di ajaran kami tidak ada yg memperbolehkan perang
Ajaran cinta kasih dan mencintai musuh , mencintai pembenci
Katolik memang luar biasa",@agustiawanlenjang6634,2024-11-19T11:43:15Z,17
6636,"@@agustiawanlenjang6634   iya tidak boleh tapi faktanya banyak perang yang di lakukan orang Kristen ! 

Islam jelas kami di suruh melawan orang orang yang memerangi kami .",@wahyuendriyanto3241,2024-11-19T11:49:37Z,2
6637,​@@wahyuendriyanto3241Beda loh kalo dilakukan tanpa perintah Tuhan dan dgn perintah Tuhan😅. Kenyataan Nabi memerangi Yahudi bahkan mengusir dan mengambil tanah mrk. Bukan cuma memerangi yg memusuhi kalian😅,@ivonhiero1676,2024-11-19T11:56:07Z,3
6638,"Kristen ini makan dogma saja, kasian gw liat lu, 😢",@quzuqbotak,2024-11-19T11:56:40Z,0
6639,"@@ivonhiero1676  
Islam di ajarin bukan jadi pengecut bro siapa yang memerangi kamu lawan dia ! 

sekarang saya tanya kalau ada yang menyerang kalian Kristen apakah hukum kasihilah musuhmu bisa anda gunakan atau hanya slogan pemanis saja ?",@wahyuendriyanto3241,2024-11-19T12:03:48Z,2
6640,@@agustiawanlenjang6634 perang Huguenot di Prancis juga merupakan perang antara Kristen & Katolik.,@akhmadfahrudin2571,2024-11-19T12:13:27Z,0
6641,Bahas bgini kesukaan ku biar ada wawasan buat ku kren ini pelajaran mahal 😱😱,@bloodmoonfitra7056,2024-11-19T11:43:00Z,152
6642,"Ini bukan pelajaran mahal, tapi ini pelajaran yang akan membuat perdebatan dan perpecahan. Jgan bawa2 agama dalam konten. Wajar saja si mando kemaren kena telanjangi. Masih banyak konten sebagai pelajaran mahal selain menyangkut pautkan keyakinan orang lain.",@ahmaddondri5371,2024-11-19T14:57:24Z,1
6643,"Manusia kalo udah Keluar dari akar Budaya, Agama ,terlalu mengedepankan Angan angan! Akhlaqnya udah tercabut, SOmbong banget! Laki laki yg tidak berkelas!",@AbdulMajid-pg5tb,2024-11-19T16:37:14Z,0
6644,"Sebenarnya masuk konoha juga berperang. Cuman sejarah ditutupi.  Imam bonjol pun melakaukan upaya genosida suku batak utk agama, tp disejarah pakai alasan belanda",@Nusantaraberjaya-t4o,2024-11-19T16:41:32Z,6
6645,​@@ahmaddondri5371orang muslim pun juga suka nyangkutin keyakinan orang.,@MiftakulRochman,2024-11-19T17:24:08Z,2
6646,"Matius 10:34 TB :
”Jangan kamu menyangka, bahwa Aku datang untuk membawa damai di atas bumi; Aku datang bukan untuk membawa damai, melainkan pedang.

Ulangan 20: 16-17 :
""Tetapi dari kota-kota bangsa-bangsa yang diberikan Tuhan, ALLAHmu kepadamu menjadi milik pasukanmu, janganlah kau biarkan hidup apapun yang bernafas melainkan harus kau tumpas sama sekali""

1 Samuel 15:3 TB :
Jadi pergilah sekarang, kalahkanlah orang Amalek, tumpaslah segala yang ada padanya, dan janganlah ada belas kasihan kepadanya. Bunuhlah semuanya, laki-laki maupun perempuan, kanak-kanak maupun anak-anak yang menyusu, lembu maupun domba, unta maupun keledai.”  (sadis parah bahkan anak menyusui pun harus di bunuh)

masih banyak ayat di bible yang mengandung kekerasan",@pengikutkebenaran,2024-11-19T17:34:22Z,0
6647,"Pakailah nalar, akal sehat, logika, dan nilai2 kontemporer yang sesuai dengan abad XXI ini.",@gunawankartapranata7948,2024-11-19T11:42:07Z,6
6648,"Saya ga keberatan isi video nya, tapi liat para tapir bodoh lumayan jengkel😅",@quzuqbotak,2024-11-19T11:41:37Z,0
6649,bukan perang tapi merampok,@mrhassan6544,2024-11-19T11:41:36Z,0
6650,"17:06 ingat.... konteks, konteks............ biar ga membabi buta",@TheBinut,2024-11-19T11:41:32Z,0
6651,Ayat ayat yg tertera dlm alqur an.  Itu untuk Qt renungkan  sbgai sejarah berdirinya Islam  untuk Qt  ambil hikmah nya.bukan untuk di praktekan skrg ..,@AgusAli-w5h,2024-11-19T11:41:20Z,0
6652,"Itu sih namanya Pembenaran, bukan Kebenaran!",@RihatSembiring,2024-11-19T11:41:18Z,5
6653,Islam ajaran yg membingungkan kalau di bilang ajaran Rahmat bagi segala alam,@arissaptono4490,2024-11-19T11:41:18Z,0
6654,"saat itu sudah ada ajaran isa harus mengasihi, ditengah kebiasaan suku yg berperang.
knp masih balik ke jaman sebelum2nya harus berperang.",@hajarjahanam4642,2024-11-19T11:41:09Z,1
6655,"Agama2 dari timur tengah tidak ubahnya doktrin kelompok genk2 yg dibalut seolah2 spritualisme.Sangat beda dgn agama2 dari asia timur,tenggara dan barat,lbh spritualis individu.",@isubagiatv9012,2024-11-19T11:41:07Z,0
6656,Islam adanya fanasss fanasss fanasss. Sdh ini kurang itu. Sfh itu kurang ono bgtu smp fanaa s fanasss pokonya.,@diajengarza,2024-11-19T11:40:32Z,0
6657,"justru di jaman Yesus, israel itu, perang dan kekuasaan dominan. bukan hanya antar suku, bahkan antar negara. dan rakyat israel, begitu merindukan sosok yang dapat memimpin perlawanan, yang dapat menghabisi semua lawan2 israel. tetapi, Yesus melakukan yg sebaliknya. karena, kasihNya kepada semua manusia, bahkan kepada pendosa dan kafir (gentiles). bagi Dia pendosa dan kafir, justru adalah obyek utama, yang harus mendapatkan berita dan anugerah keselamatanNya. renungkan! hanya Tuhan yang memiliki inisiatif yg tulus seperti itu. karena hanya Dia yang dapat memandang manusia sebagai ciptaan, yg tidak satupun yg tidak berhak merasakan kasihNya.
lalu, kenapa manusia masih berdosa, masih ada yg pada akhirnya di lemparkan ke neraka?
karena, manusia di anugerahi kehendak bebas. bahkan sejak awal penciptaan manusia (adam).
renungkan! jika semua Tuhan atur, Dia bisa saja, menghalangi adam dr perbuatan dosanya, atau menghalanginya memakan ""buah"". disitulah freewill atau kehendak bebas, menjadi bukti, bahwa manusia, di ciptakan serupa dan segambar dengan Tuhan. Dia tidak menciptakan robot, yg jika melakukan kesalahan, cukup di override... 🤷

Tuhan Yesus memberkati...",@deeinmann,2024-11-19T11:40:29Z,2
6658,Mba kumaila terlalu hati2 menuangkan ilmu agama ke pemirsa😅,@mangantarsitorus1971,2024-11-19T11:40:22Z,7
6659,Takut kena pasal penistaan agama,@katarina1287,2024-11-19T12:31:57Z,1
6660,"GK kena disenggol agama ini,auto demo atau geruduk, penjara 😊",@sugengjeff1470,2024-11-19T13:04:19Z,1
6661,"Hmmm... Gw baru ngerti, mungkin karena Nabi Muhammad adalah nabi terakhir yg diutus, maka dari itu Allah memerintahkan untuk berperang (pada masa itu). Tidak seperti nabi2 sebelumnya yang tuhan pun tidak memerintahkan untuk berperang. Supaya Nabi Muhammad (nabi terakhir) meninggal dengan damai (krn muslim menang perang dan tdk ada yg berani menyerang nabi lagi) 🤔

End of story.",@Faisal_Aziz,2024-11-19T11:39:28Z,0
6662,Meninggal dengan damai atau meninggal karena di racun ?,@Thecultdestroyer6789,2024-11-19T11:49:43Z,0
6663,https://youtu.be/LMJm5yjbZm4?si=w4L8Xe3mb9cVhYH3,@purbapurba5358,2024-11-19T11:39:20Z,1
6664,"pengetahuan islamnya minim walau pelajar muslim 
parah",@saputrawibowo1923,2024-11-19T11:38:41Z,0
6665,seharusnya ayat jihad karangan kelompok abu bakar harus di hapuskan supaya dunia lebih damai ..,@bonakal6440,2024-11-19T11:38:15Z,0
6666,"Ada yg tidak dibahas ,,seharusnya juga membhas kafir harbi Dan kafir Zimmi,,,juga perlu diperhatikan tahun dibolehknnya peperngan,,,dan ayat ayat mmerintahkan nabi memaafkan kesalahn orang orng kafir,,stlh 15 thn nabi berdawah baru Ada syariat perng,,,itupun setlh bnyk umat Islam mnjadi korban,,,,ketika memaafkan bukan solusi terbaik lagi,,,ya,,terpaksa perng,,,",@Belajarterjemahquran,2024-11-19T11:38:12Z,0
6667,Ketololan ade armando adalah tidak tahu kronologis sejarah bagaimana perang itu terjadi. Makanya klo orang ga tahu kronologis klo ngomong sama dengan kentut,@SlametRiyadi-yy8nk,2024-11-19T11:37:35Z,0
6668,"Saya sebagai seorang NASRANI
Tapi saya salut untuk Pak Ade Armando
Yg notabenenya Agama Islam dan masih PUNYA LOGIKA AKAL SEHAT 
SEMOGA saudra saya Muslim akan menolak keras yg AGAMA mengajarkan kebencian apalagi Pembunuhan, mari kita sama-sama mengedepankan Rasa kemanusiaan tanpa melihat perbedaan
Karena AGAMA adalah hubungan Spritual seseorang dengan sang Pencipta!
Tolak RADIKALISME,TOLAK PEMBODOHAN YG MENGATAS NAMAKAN AGAMA!",@MEDYAMAN_TEL,2024-11-19T11:37:19Z,2
6669,"Ajaran jmn batu jmn suku.
Masih ditetapkan sampai kini 
Gak akan pernah ada kedamaian dlm hidupnya.",@AgusGede-xq9fv,2024-11-19T12:16:44Z,0
6670,"Kalau orang Kristen ya bilang aja orang Kristen tidak perlu bilang Nasrani. 

Sepanjang sejarah Kristen, umat Kristen tidak menyebut diri mereka sebagai “nashara” atau kaum Nasrani. Orang-orang Kristen Arab menyebut diri mereka dengan kata “masihiyyun” (pengikut al-Masih) dan karena itu agama Kristen disebut “masihiyyah”. Di kalangan komunitas non-Arab pun istilah “nashara” tidak digunakan untuk menyebut para pengikut Yesus.

Dalam literatur Kristen berbahasa Suriah (Syriac), misalnya, dikenal istilah mshihaya. Yakni, seperti padanan Arabnya, para pengikut al-Masih.

Nasrani dalam Quran merujuk pada sekte yang percaya pada allah, isa, dan maryam sebagai tuhan, sebagaimana tertulis dalam Quran surat al Maidah:116

Dan (ingatlah) ketika Allah berfirman, “Wahai Isa putra Maryam! Engkaukah yang mengatakan kepada orang-orang, jadikanlah aku dan ibuku sebagai dua tuhan selain Allah?” (Isa) menjawab, “Mahasuci Engkau, tidak patut bagiku mengatakan apa yang bukan hakku. Jika aku pernah mengatakannya tentulah Engkau telah mengetahuinya. Engkau mengetahui apa yang ada pada diriku dan aku tidak mengetahui apa yang ada pada-Mu. Sungguh, Engkaulah Yang Maha Mengetahui segala yang gaib.”

Orang Kristen tidak ada yang percaya pada konsep tuhan semacam itu. Maka Nasrani bukanlah Kristen.",@trackonee,2024-11-19T14:13:34Z,0
6671,"@trackonee  itu menurut sejarah kitab kalian kamu baca
Kamu kalau mau tahu lebih detail tentang Kata NASRANI berdialog sama Bpk Bambang Noerseno
Klw saya tulis disini tdk muat tulisananya
Kami sebagai org Kristen NASRANI tdk pernah mempermasalahkan itu
Karena Nasrani itu memang untuk Org KRISTEN bukan panggilan untuk OSLOOMM",@MEDYAMAN_TEL,2024-11-19T19:55:21Z,0
6672,"@@trackonee Nasrani itu panggilan untuk org KRISTEN
MASA NASRANI PANGGILAN UNTUK ORG HINDU dan AGAMA KADRUN yg RADIKAL dan teroris
Kan gak Logis,itu yg kamu baca itu menurut pnjelasan kitabmu
Bukan menurut sejarah dari SUKU ISRAEL!",@MEDYAMAN_TEL,2024-11-19T20:19:07Z,0
6673,tidak ada damainya😂,@wan5247,2024-11-19T11:37:03Z,0
6674,"Aku gak berani memejamkan mata untuk membayangkan peristiwa peristiwa perang itu..
Dunia penuh kegelapan, tanpa listrik, semua orang buta huruf, informasi  hanya dari mulut ke mulut, kebenaran dan kepalsuan serta fitnah tak ada garis yg membatasi...
Peradaban saat itu jauh dari nilai nilai kemanusiaan yg mulia..
Perbudakan, pe rendah an martabat pada para wanita.
Mengerikan...",@Paidho123,2024-11-19T11:36:41Z,13
6675,"Sama sprt Nenek lo dulu di perkosa belanda di gereja mk nya ada kresten di nkri,  Untung Islam yg memerdekain kan nkri UUD BERKAT RAHMAT ALLAH bukan yesus terkutuk....paham lo",@indrasaputra9497,2024-11-19T12:30:24Z,0
6676,bumi perlu di reset lagi. Terlalu banyak kejahatan.,@burpiii,2024-11-21T11:20:44Z,0
6677,"Yahudi di bantai Hitler  6 jt jiwa, Indian,perang salip,hirosima Nagasaki bon atom pilot nya makai salip, NKRI kresten jg yg jajah kl gak ISLAM gak merdeka,UUD 1945 berkat rahmat ALLAH bukan yesus terkutuk dasar gak malu....",@indrasaputra9497,2024-11-21T11:37:50Z,0
6678,Ajaran Cinta kasih hanya katolik❤,@agustiawanlenjang6634,2024-11-19T11:36:15Z,7
6679,Ah masak sih......,@berbahbantul6861,2024-11-19T15:56:55Z,0
6680,Kadrun,@dongengbidadari8720,2024-11-21T12:23:02Z,0
6681,KAU BENCONG ...!!! TAKUT PERANG...TUH LIHAT PUTIN...TUH LIHAT SETAN NAHU...HAIII...ANJING KAU BENCONG...!!!,@AnisPaslon,2024-11-19T11:36:13Z,0
6682,"BILANGNYA PENGASIH DAN PENYAYANG,...
NYATANYA MENGAJARKAN KEBENCIAN, PERMUSUHAN, PERAMPASAN, PEPERANGAN, PEMBUNUHAN

Contoh :
Allah Subhanahu wa Ta'ala berfirman: 
وَمِنَ الَّذِيْنَ قَالُوْٓا اِنَّا نَصٰرٰٓى اَخَذْنَا مِيْثَاقَهُمْ فَنَسُوْا حَظًّا مِّمَّا ذُكِّرُوْا بِهٖۖ فَاَغْرَيْنَا بَيْنَهُمُ الْعَدَاوَةَ وَالْبَغْضَاۤءَ اِلٰى يَوْمِ الْقِيٰمَةِ ۗ وَسَوْفَ يُنَبِّئُهُمُ اللّٰهُ بِمَا كَانُوْا يَصْنَعُوْنَ

Dari orang-orang yang mengatakan, “Sesungguhnya kami adalah orang Nasrani,” Kami telah mengambil perjanjian. Kemudian, mereka melupakan sebagian pesan yang telah diperingatkan kepada mereka. Maka, KAMI MENIMBULKAN PERMUSUHAN DAN KEBENCIAN di antara mereka hingga hari Kiamat. Kelak Allah akan memberitakan kepada mereka apa yang selama ini mereka perbuat
(Al-Mā'idah [5]:14)
https://play.google.com/store/apps/details?id=com.quran.kemenag

Allah Subhanahu wa Ta'ala berfirman: 
وَقَالَتِ الْيَهُوْدُ يَدُ اللّٰهِ مَغْلُوْلَةٌ  ۗغُلَّتْ اَيْدِيْهِمْ وَلُعِنُوْا بِمَا قَالُوْا ۘ بَلْ يَدٰهُ مَبْسُوْطَتٰنِۙ يُنْفِقُ كَيْفَ يَشَاۤءُۗ وَلَيَزِيْدَنَّ كَثِيْرًا مِّنْهُمْ مَّآ اُنْزِلَ اِلَيْكَ مِنْ رَّبِّكَ طُغْيَانًا وَّكُفْرًاۗ وَاَلْقَيْنَا بَيْنَهُمُ الْعَدَاوَةَ وَالْبَغْضَاۤءَ اِلٰى يَوْمِ الْقِيٰمَةِۗ  كُلَّمَآ اَوْقَدُوْا نَارًا لِّلْحَرْبِ اَطْفَاَهَا اللّٰهُ ۙوَيَسْعَوْنَ فِى الْاَرْضِ فَسَادًاۗ وَاللّٰهُ لَا يُحِبُّ الْمُفْسِدِيْنَ
Orang-orang Yahudi berkata, “Tangan Allah terbelenggu (kikir).” Sebenarnya tangan merekalah yang dibelenggu. Mereka dilaknat disebabkan apa yang telah mereka katakan. Sebaliknya, kedua tangan-Nya terbuka (Maha Pemurah). Dia memberi rezeki sebagaimana Dia kehendaki. (Al-Qur’an) yang diturunkan kepadamu dari Tuhanmu itu pasti akan menambah kedurhakaan dan kekufuran bagi kebanyakan mereka. KAMI TIMBULKAN PERMUSUHAN DAN KEBENCIAN di antara mereka sampai hari Kiamat. Setiap kali mereka menyalakan api peperangan, Allah memadamkannya. Mereka berusaha (menimbulkan) kerusakan di bumi. Allah tidak menyukai orang-orang yang berbuat kerusakan.

(Al-Mā'idah [5]:64)
https://play.google.com/store/apps/details?id=com.quran.kemenag",@agussambodo4009,2024-11-19T11:35:35Z,0
