,author,published_at,comment,like,en_comment
2372,@wayansubrata6942,2024-08-18T16:20:59Z,"katanya membangun kota kelas dunia.., nah kok blm ada sy dengar rencana utk membangun jaringan tol free emergency call  '911' 
ini gimana Bpk @Otorita IKN.!",0,"they said they are building a world-class city.., well, how come I haven't heard any plans to build a toll network with free emergency calls '911' 
how about this, Mr. @Otorita IKN.!"
2373,@marylampung8847,2024-08-18T16:00:33Z,"Masya Allah ❤️ begitu megah dan sangat indah bngt IKN❤️👍🇮🇩 luar biasa keindahan nya ❤️🇮🇩 semoga Indonesia semakin jaya makmur sejahtera 🤲 terimakasih atas kepempimpinan bpk presiden Jokowi selama 10tahun,,, sehat sehat dan sukses selalu bpk presiden Jokowi sekeluarga besar dan seluruh jajarannya 🤲",1,"Masya Allah ❤️ so magnificent and very beautiful IKN❤️👍🇮🇩 its beauty is extraordinary ❤️🇮🇩 hopefully Indonesia will be more prosperous and prosperous 🤲 thank you for the leadership of Mr. President Jokowi for 10 years,,, always be healthy and successful, Mr. President Jokowi, his extended family and all his staff 🤲"
2374,@PakBoy22-tq4pj,2024-08-18T15:47:44Z,"Bagus ikn 
Sekarang  sudah banjir",0,"Good icon
Now it's flooded"
2375,@anwarsimanjuntakchannel5616,2024-08-18T15:42:59Z,Si Rocky iq 100 itu terus aja menjelekkan IKN,0,"Rocky, the IQ 100, keeps badmouthing the IKN"
2376,@kamso2981,2024-08-18T15:13:53Z,koar2 negara maju🤣🤣apa lu gk punya malu. ?mana ada negara maju dg pejabat terkorup didunia🤣🤣🤣kocak otak lu..,0,bragging developed countries🤣🤣have you no shame? Where is there a developed country with the most corrupt officials in the world🤣🤣🤣your brain is hilarious..
2377,@candrasigaung1348,2024-08-18T14:49:47Z,ad patung Batman di sana di bilang indah 😂,0,There is a Batman statue there and it is said to be beautiful 😂
2378,@ArielSimanjuntak-n1z,2024-08-18T14:41:53Z,Beda jauh sama Jakarta...🇮🇩🇮🇩,0,Very different from Jakarta...🇮🇩🇮🇩
2379,@muriyanto6224,2024-08-18T14:32:36Z,"biasanya metro TV selalu memberitakan keburukan IKN,  ini kok malah kebalik yaa 🤔😅",0,"Usually Metro TV always reports on the bad things about IKN, but this time it's the other way around 🤔😅"
2380,@ariefbudimanboyot4606,2024-08-18T14:24:38Z,"Ini baru transisi yng sehat demi indonesia maju sehat"" dan trimaka kasih atas bakti untuk negri slama ini bagi pemimpin bangsa yng akan usai masa bakti dan selamat dtng dan slamat bertugas  kpda presiden  terpilih smoga d tangan bapak Indonesia dpat menjadi top global baru di dunia internasional",0,"This is a new healthy transition for a healthy and progressive Indonesia"" and thank you for your service to the country so far for the leaders of the nation whose terms of service are coming to an end and congratulations and good luck in your duties to the president-elect. Hopefully in the hands of you, Indonesia can become a new global top in the international world."
2381,@juarnimundori5200,2024-08-18T14:16:41Z,Saya dr Semarang Jawa Tengah.. Sungguh Bangga Dengan Adanya I KN... Trimakasih Bp Presiden Jokowi... Panjang Umur... Sehat Selalu... Tuhan Yesus Melindungi dan Selalu Memberkati Semua Keluarga Bp Presiden Joko Widodo... Amin Amin Amin 🙏 🙏 ♥️❤️❤️🇮🇩🇮🇩🇮🇩,8,"I am from Semarang, Central Java.. Really proud of the existence of I KN... Thank you Mr. President Jokowi... Long life... Always healthy... Lord Jesus protects and always blesses all the families of Mr. President Joko Widodo... Amen Amen Amen 🙏 🙏 ♥️❤️❤️🇮🇩🇮🇩🇮🇩"
2382,@Kakungsih,2024-08-18T14:05:36Z,"Mbah amin dan Roky Gareng diajak ke IKN biar wawasannya lebih luas.
Mak mega, hasto dan Dedy Sitorus jangan diajk ke IKN, nanti sampe sana stroke malah ngerepotin orang sana 😃😃😃😃😃",0,"Mbah Amin and Roky Gareng were invited to IKN so that their vision would be broader.
Mak Mega, Hasto and Dedy Sitorus should not be invited to IKN, later they will have a stroke and will bother the people there 😃😃😃😃😃"
2383,@kenrudatin1354,2024-08-18T14:05:13Z,Musiknya mengganggu sekali,0,The music is so annoying
2384,@TheOne03-md1km,2024-08-18T14:04:17Z,Saya nanti akan liburan bersama keluarga ke IKN,7,I will be on holiday with my family to IKN
2385,@winnerwin641,2024-08-18T14:03:00Z,"Lihatlah yg selalu menghujat Bapak Jokowi, semua sdh terwujut, Terimakasih Bapak Jokowi, jasamu sungguh luar biasa",5,"Look at those who always criticize Mr. Jokowi, everything has come true, thank you Mr. Jokowi, your services are truly extraordinary."
2386,@TheOne03-md1km,2024-08-18T14:02:07Z,Benar benar rancangan Kota masa depan. Kita semua akan sangat bangga dengan IKN. Maju Indonesia Jaya bangsanya dan sejahtera rakyatnya dalam kesatuan Negara Republik Indonesia. Mari bersatu jaga NKRI harga mati❤❤❤,1,"It is truly a design for the city of the future. We will all be very proud of the IKN. Advanced Indonesia, glorious nation and prosperous people in the unity of the Republic of Indonesia. Let's unite to guard the NKRI, the price is non-negotiable❤❤❤"
2387,@sugeng.dwiyulianto,2024-08-18T13:54:37Z,Go #indonesia,0,Go #indonesia
2388,@meybm5842,2024-08-18T13:43:15Z,Presiden cerdas dan kuat😊❤,0,Smart and strong president😊❤
2389,@TheOne03-md1km,2024-08-18T13:36:11Z,Merubah etos Kerja dan Melestarikan Budaya Nusantara. Tksh Pak Presiden Jokowi. Usahamu dalam membangun Indonesia akan sll dikenang sepanjang masa❤❤❤menuju indonesia maju modern dan sejahtera,6,"Changing the Work Ethic and Preserving the Nusantara Culture. Thank you, Mr. President Jokowi. Your efforts in building Indonesia will always be remembered for all time❤❤❤towards a modern, advanced and prosperous Indonesia"
2390,@ismailmangngi9280,2024-08-18T13:32:15Z,Sungguh Menakjubkan MERDEKA 💪💪💪❤️❤❤🇮🇩🇮🇩🇮🇩,0,It's Amazing INDEPENDENCE 💪💪💪❤️❤❤🇮🇩🇮🇩🇮🇩
2391,@TheOne03-md1km,2024-08-18T13:27:26Z,"Dirgahayu Indonesia, merdeka3",1,"Happy Birthday Indonesia, Independence3"
2392,@mamaendang9854,2024-08-18T13:22:23Z,"Memang sdh kehendak Allah SWT ... harus ada IKN.
Pak Jokowi yg dipilih Allah mewujutkannya ....pak Prabowo Subianto.. melanjutkan nya ...in sya Allah",22,"It is indeed the will of Allah SWT ... there must be an IKN.
Mr. Jokowi who was chosen by Allah to make it happen .... Mr. Prabowo Subianto.. continue it ... in sha Allah"
2393,@mekshaaqlate673,2024-08-29T22:11:17Z,lah kocak indonesia.. masih miskin.. segitu doang kotanya yg dikatanya megah? kok dibuat patung sayap burung sih? negri maju malaysia dan negri lain terlalu sibuk membuat gedung2 pengcakar langit tertinggi di dunia. eh malah konoha bikin sayap burung kocak 😂😂.. btw gedung baru malaysia nomer dua tertinggi di dunia selepas burf khalifa. belum lagi ngomong menara berkembar klcc dan lain2. megah kaya dunia semua. salam ngakak dari warga maju malaysia buat konoha 😂😂,0,"Indonesia is hilarious... it's still poor... that's all the cities that are said to be magnificent? Why do you make statues of bird wings? Developed countries, Malaysia and other countries are too busy building the tallest skyscrapers in the world. Eh, Konoha even made hilarious bird wings 😂😂.. btw Malaysia's new building is number two tallest in the world after Burf Khalifa. Not to mention talking about the KLCC twin towers and others. majestic like all the world. Big greetings from the advanced citizens of Malaysia to Konoha 😂😂"
2394,@mamaendang9854,2024-08-18T13:18:50Z,Seyogyanya ibu Megawati bangga dg cita cita bpk presiden Soekarno...yg sdh diwujudkan bpk presiden Jokowi....ttp kok ya pak Jokowi dikuyo kuyo......semoga pak Jokowi Sehat wal Afiat...juga pak Prabowo Subianto....salam NKRI,0,Mrs. Megawati should be proud of the ideals of President Soekarno... which have been realized by President Jokowi... but why is Mr. Jokowi being carried away...... I hope Mr. Jokowi is healthy and well... also Mr. Prabowo Subianto... greetings from the Republic of Indonesia
2395,@dedehermawan7606,2024-08-18T13:02:05Z,Tar OB yang kerja di ikn tinggal dimana ya kan ASN mah di sediakan apartemen CS sama OB di taro mana,0,Where do OBs who work at IKN live? Because ASNs are provided with apartments. Where do CS and OBs live?
2396,@CodotMbalelo,2024-08-18T12:52:41Z,MENYALA🔥🔥🔥🇲🇨🇲🇨🇲🇨🇲🇨 MERDEKA,0,LIGHT UP🔥🔥🔥🇲🇨🇲🇨🇲🇨🇲🇨 INDEPENDENCE
2397,@dedehermawan7606,2024-08-18T12:52:23Z,"Metro udah tau triknya sekarang mah biar banayak penontonnya yang begini, kalo terus ada di oposisi sedikit penonton jika beritakan IKN",0,"Metro already knows the trick now to get a lot of viewers like this, if it continues to be in opposition, there will be few viewers if it reports on the IKN"
2398,@Toni-dz8lm,2024-08-18T12:41:55Z,"Luar biasa patut di banggakan slama,a",0,"Extraordinary, worth being proud of, Salama."
2399,@Toni-dz8lm,2024-08-18T12:40:24Z,Stadiun GB.JKW.,0,GB.JKW Stadium.
2400,@edo4830,2024-08-18T12:30:04Z,Mantap ... Bangun PLTS yang membabat hutan???? 😅,0,Great... Building a solar power plant that clears forests???? 😅
2401,@deaservice735,2024-08-19T14:57:08Z,Gk ngaruh lbh ramah lingkungan dgn kendaraan listrik drpd bensin dan solar,0,It doesn't make sense that electric vehicles are more environmentally friendly than petrol and diesel vehicles.
2402,@edo4830,2024-08-19T15:31:47Z,"@@deaservice735 yakin gak ngaruh.. Berapa ribu hektar hutan yg dibabat, itu baru tahap pertama bos..😁",0,"@@deaservice735 I'm sure it won't have any effect.. How many thousands of hectares of forest have been cleared, that's just the first stage, boss..😁"
2403,@Vloganakcamping,2024-08-18T12:06:06Z,Trimah kasih pak jokowi..krn sudah membangun ikn..walau banyak meremehkanmu mencemohmu..tetapi beliau sudah membuktikanya..semoga pak prabowo bisa melanjutkan pembanganunanyA.,0,Thank you Mr. Jokowi..for building IKN..even though many people look down on you and mock you..but he has proven it..I hope Mr. Prabowo can continue his development.
2404,@CodotMbalelo,2024-08-18T12:44:26Z,Aminnn ...,0,Amen...
2405,@bonaharmin,2024-08-18T12:05:16Z,MIMPI BOS,0,BOSS' DREAM
2406,@deaservice735,2024-08-19T14:59:13Z,Mimpi menjadi kenyataan alhamdulillah,0,"Dreams come true, thank God."
2407,@bonaharmin,2024-08-18T11:58:07Z,HEBAT LUAR BIASA INDONESIA DAMAI TRIMAKASIH BANGSAKU,0,GREAT EXTRAORDINARY INDONESIA IS PEACEFUL THANK YOU MY NATION
2408,@bisabet,2024-08-18T11:33:13Z,"Cari di Google : Bisabet

Salam Merdeka Teman Teman~",0,"Search on Google: Bisabet

Greetings Independence Friends~"
2409,@ponimableck6478,2024-08-18T11:30:01Z,"IKJ untuk wilayah jakarta aja.. 
IKN untuk semua wilayah nusantara..",0,"IKJ for Jakarta area only..
IKN for all areas of the archipelago.."
2410,@ekomujiono4111,2024-08-18T11:23:27Z,"Sungguh ironis, uang rakyat di hambur hamburkan untuk sesuatu yang tidak penting",0,It's ironic that people's money is wasted on unimportant things.
2411,@giselasefti5837,2024-08-18T11:10:42Z,Mungkin pak amin kepingin datang ke ikan nudantara,0,Maybe Mr. Amin wants to come to the Nudantara fish
2412,@tegcyadi1867,2024-08-18T11:10:16Z,Tinggal menunggu musim hujan,0,Just waiting for the rainy season
2413,@budionopwdd117,2024-08-18T10:55:40Z,"Hebat kawan2terutama teman tukang bangunan,,maju teruss,,,",3,"Great friends, especially construction friends, keep going,,,"
2414,@budionopwdd117,2024-08-18T10:52:04Z,"Tidak ada presiden lain ,,p jokowi emang jooos' yg suka nyiyir    & omon2 nggk laku tuu,,, si roky   & gerobolan si dedy  sitorus,,",1,"There is no other president, Mr. Jokowi is really cool, he likes to gossip and say things that are not good, Roky and his gang, Dedy Sitorus."
2415,@fandi-mc7wg,2024-08-18T10:48:10Z,Sebagai pecinta arsitektur harapannya bangunan futuristik  kayak gedung BI dan masjid IKN kedepannya lebih banyak lagi bangunan futuristik yg di bangun di IKN,0,"As an architecture lover, I hope that in the future there will be more futuristic buildings like the BI building and the IKN mosque."
2416,@icatpino1735,2024-08-18T10:43:18Z,HTI & FPI Meronta-ronta pingin lepas bebas dari kandangnya,1,HTI & FPI Struggling to break free from their cage
2417,@narendrahatoguam2342,2024-08-18T10:37:31Z,Jokowi is the best❤❤❤❤👍👍👍👍💪💪💪💪,1,Jokowi is the best❤❤❤❤👍👍👍👍💪💪💪💪
2418,@ernestbria9752,2024-08-18T10:16:22Z,Terima kasih bapak Joko Widodo.❤,1,Thank you Mr. Joko Widodo.❤
2419,@syadewa9969,2024-08-18T09:24:28Z,Bau kolonial adalah bau harum  kelicikan yang sekarang di contoh oleh Jokowi..klw mau langgeng jabatan pakai lah sistem kolonial ...,0,"The smell of colonialism is the sweet smell of cunning that is now being exemplified by Jokowi... if you want to stay in office for a long time, use the colonial system..."
2420,@fitrimulyani2879,2024-08-18T09:11:54Z,"Panel suryanya kayaknya kurang tinggi, takutnya rumput dibawah panel akan mengganggu",1,"The solar panels don't seem high enough, I'm afraid the grass under the panels will get in the way."
2421,@MuhammadAndi-yf4vk,2024-08-18T08:56:44Z,Adanya HUT RI ke 79 berarti menandakan ibukota negara Indonesia adalah NUSANTARA bukan Jakarta disertai dimulai kegiatan aktif pemerintahan pusat secara bertahap dan berkelanjutan dikarenakan pembangunan gedung instansi pemerintah belum keseluruhan dibangun di wilayah IKN.,1,"The 79th Anniversary of the Republic of Indonesia means that the capital city of Indonesia is NUSANTARA, not Jakarta, accompanied by the gradual and continuous start of active central government activities because the construction of government agency buildings has not been entirely built in the IKN area."
2422,@DelinoLetsPlay,2024-08-18T08:56:29Z,"Terharu dan bangga, inilah indonesia.sehat selalu buat pak jokowi dan pimpinan negara lainya. Amiin.
#indonesiamaju
#indonesianusantara
#indonesiamerdeka
#indonesiabhinekatunggalika
#indonesiapancasila
#merdeka",9,"Touched and proud, this is Indonesia. Always be healthy for Mr. Jokowi and other state leaders. Amen.
#indonesiamaju
#indonesianusantara
#indonesiamerdeka
#indonesiabhinekatunggalika
#indonesiapancasila
#merdeka"
2423,@fardikaakbar7983,2024-08-18T08:47:26Z,Posisi nasdem sudah berbeda daripada 3-4 bulan lalu 😅😂😂. Metro TV juga mengikuti spertinya. Haha,0,Nasdem's position is different than 3-4 months ago 😅😂😂. Metro TV also seems to follow suit. Haha
2424,@BernadusRodes,2024-08-18T08:42:06Z,Sy optimis pasti beres dan nkri dimpin prabowo pasti semakin majuhebat,1,I am optimistic that everything will be okay and the Republic of Indonesia led by Prabowo will become even more advanced and great.
2425,@Fitriyani-bp9mc,2024-08-18T08:23:11Z,"salut bapak jokowi, semoga selalu dalam lindungan Allah subhana huataala, dan indonesia semakin maju, mari sama kita doa kan unt negara kita ini🙏🙏🙏🙏",0,"Salute Mr. Jokowi, may you always be under the protection of Allah Subhanahu Wa Ta'ala, and Indonesia will continue to progress, let's pray together for our country🙏🙏🙏🙏"
2426,@desneridedes9879,2024-08-18T08:20:08Z,"MENGUKI SEJARAH BARU,, IKN BUAT NKRI DEMI KEJAYAAN DAN WIBAWA NKRI,, TERIMAKASIH PAK JOKOWIDODO,, PERJUANGAN BAPAK TERCATAT DLM SEJARAH NEGARA KIta.. ❤👍👍",0,"CREATING NEW HISTORY,, IKN FOR NKRI FOR THE GLORY AND PROMINENCE OF NKRI,, THANK YOU MR. JOKOWIDODO,, YOUR STRUGGLE IS RECORDED IN THE HISTORY OF OUR COUNTRY.. ❤👍👍"
